gender,found_job,age,class
female,1,49,C
female,1,43,B
male,0,43,B
female,0,53,C
female,0,52,B
male,0,43,B
male,0,65,A
male,0,61,C
female,0,61,B
male,0,50,B
male,0,52,A
male,0,62,C
male,0,60,A
male,0,73,C
female,0,50,C
male,0,45,C
male,0,44,B
female,0,52,C
male,0,46,B
male,0,48,C
male,0,47,B
male,0,55,B
male,0,56,A
male,0,53,C
female,0,51,B
male,1,48,B
female,0,61,B
male,0,39,C
male,0,63,B
male,0,61,C
male,0,51,C
female,0,65,B
male,1,54,B
male,0,72,C
male,0,55,C
male,0,48,C
female,0,51,C
female,0,62,C
male,0,42,C
male,0,67,C
male,0,41,B
male,0,61,B
male,0,49,C
female,0,43,B
female,0,47,C
male,0,46,B
male,0,38,C
female,0,40,C
female,0,65,B
male,0,71,B
male,0,37,C
female,0,51,B
male,0,52,B
female,0,50,B
male,0,64,C
female,0,57,B
male,0,56,B
male,0,52,C
female,0,48,A
female,0,49,C
female,0,60,A
female,0,48,B
male,0,58,C
male,1,51,A
male,0,64,A
male,0,43,A
male,0,43,C
male,0,44,B
female,0,63,C
male,0,60,B
female,0,66,C
male,1,48,B
male,0,65,C
male,0,45,B
male,0,51,B
male,1,43,B
male,1,55,B
male,0,74,B
male,0,75,A
female,0,69,B
male,0,55,B
male,0,39,C
female,0,45,B
male,0,57,C
male,0,45,C
male,0,49,B
female,0,54,A
male,0,51,C
male,0,35,C
female,1,47,C
female,0,65,A
male,0,49,C
male,0,70,C
female,0,37,C
female,0,57,C
female,0,56,A
male,0,91,C
male,0,57,B
male,0,53,C
female,0,71,C
male,0,44,C
female,0,58,A
male,0,56,C
male,0,21,A
female,0,53,A
male,0,71,B
male,0,49,B
female,0,59,C
male,0,50,C
male,0,60,A
male,0,58,B
female,0,49,C
male,0,42,C
male,0,55,C
male,0,58,C
female,0,56,C
male,0,43,A
male,0,37,A
male,0,48,A
male,0,46,C
male,0,56,C
female,0,62,B
male,0,65,C
male,0,61,C
male,0,61,B
male,0,46,B
male,0,42,A
male,0,38,A
male,0,47,B
male,0,61,B
male,0,47,C
male,0,66,C
male,0,51,C
male,0,80,B
male,0,46,A
male,0,61,B
male,0,64,C
male,0,47,A
male,0,49,B
male,0,54,B
female,0,54,C
female,0,70,C
male,0,34,C
male,0,42,B
male,0,54,B
male,0,48,A
male,0,63,A
male,1,54,B
male,0,52,C
male,0,44,B
male,0,34,C
female,0,63,B
female,0,46,B
female,1,43,B
male,0,43,A
male,0,63,B
male,0,51,C
female,0,50,C
male,0,48,C
male,0,44,B
female,0,63,A
male,0,49,C
female,0,59,C
female,0,68,C
male,0,47,A
male,0,42,A
female,0,48,C
female,0,41,C
male,0,60,C
male,1,50,C
female,0,53,A
male,0,71,C
female,0,59,C
female,0,55,C
male,0,76,A
male,0,54,A
male,0,56,C
female,1,42,A
male,0,61,C
male,0,44,B
female,0,53,B
male,0,52,C
male,0,38,C
male,1,42,A
male,0,66,B
male,0,32,B
male,0,44,B
male,0,74,A
male,0,49,C
female,0,65,B
female,0,48,C
male,0,43,B
female,0,62,C
female,0,61,C
male,0,66,C
male,0,55,B
male,0,51,B
male,0,44,C
female,0,59,C
male,0,48,C
female,0,52,B
male,0,39,A
male,0,51,B
female,0,64,B
female,0,45,C
female,0,65,C
male,0,56,B
male,0,63,C
female,0,56,C
female,0,58,A
male,0,63,A
male,0,39,C
male,1,34,A
male,0,61,B
female,0,59,B
male,0,58,C
male,0,50,A
female,0,56,C
female,0,65,B
female,0,50,C
male,0,47,C
male,0,62,C
male,0,54,C
female,0,48,C
female,0,70,C
male,0,76,C
male,0,55,B
male,1,46,A
male,0,48,A
male,0,51,B
male,0,46,B
male,0,45,C
female,0,93,B
female,0,61,C
male,0,73,C
male,0,34,B
male,0,57,B
male,0,60,A
male,0,48,C
female,0,58,C
male,0,51,C
female,0,57,B
male,0,48,C
female,0,68,B
female,0,63,B
female,0,52,C
female,0,21,C
male,0,57,B
female,0,45,C
male,0,79,C
male,0,50,C
male,0,57,C
female,0,41,C
male,0,57,B
male,0,53,C
male,0,52,C
male,0,63,A
male,0,58,C
male,0,61,B
male,0,66,B
female,0,40,C
male,0,69,B
female,0,53,C
male,0,57,B
male,0,52,A
female,0,56,A
male,0,54,A
male,0,56,B
male,0,60,C
male,0,60,C
male,1,32,A
male,0,69,C
male,0,55,A
male,0,43,B
male,1,44,C
male,0,45,C
male,1,47,A
female,0,60,A
male,0,71,C
female,0,49,C
female,0,49,C
male,0,45,C
male,0,49,C
male,1,39,C
male,0,49,A
male,0,52,C
male,0,39,B
male,0,53,C
female,0,53,B
female,0,36,A
female,0,62,C
male,0,51,B
male,0,59,B
female,0,58,A
female,0,68,C
male,0,56,B
female,0,59,B
female,0,57,B
female,0,55,A
male,0,54,C
male,1,56,A
male,0,46,C
male,0,63,C
female,0,66,A
male,0,55,B
male,0,55,B
female,0,49,C
female,0,45,A
male,0,54,A
male,0,42,C
female,0,44,C
male,0,73,B
female,0,69,C
male,0,43,C
male,0,57,A
male,0,63,B
male,0,55,A
female,0,51,C
male,0,52,B
male,0,61,B
female,0,48,B
male,0,44,B
male,0,74,B
female,1,39,A
male,0,49,B
female,0,51,C
male,1,56,C
male,0,70,C
male,1,52,B
female,0,60,C
female,0,68,A
male,1,40,C
male,0,44,A
female,0,62,B
male,1,45,B
female,0,39,C
female,1,47,A
male,0,75,C
male,0,39,C
female,0,48,B
male,0,67,C
male,0,47,C
male,0,58,C
male,0,59,C
male,0,48,B
male,0,38,A
male,0,32,C
male,0,53,C
male,1,40,B
male,0,40,C
male,1,54,B
male,0,64,B
female,0,52,B
female,0,52,C
male,0,53,B
male,0,67,C
male,0,51,C
male,0,85,B
female,0,45,C
male,0,62,C
male,0,71,B
male,0,59,C
female,0,37,A
male,1,52,B
male,0,65,B
male,0,39,A
male,0,62,C
male,0,60,C
female,0,53,C
male,0,57,C
male,0,50,A
male,0,60,C
female,0,53,A
male,0,77,B
male,1,39,C
male,0,50,A
female,0,48,B
male,0,52,B
male,0,56,C
male,0,66,C
male,0,55,B
male,0,50,C
female,0,43,A
female,1,60,C
male,0,72,B
male,0,39,B
male,0,58,C
male,0,75,B
male,0,44,B
female,0,57,C
male,0,60,A
male,0,46,B
male,0,53,B
male,0,52,A
male,0,60,B
male,0,55,C
female,0,54,C
male,0,48,A
male,0,60,C
female,0,62,C
male,0,77,C
female,0,64,B
female,0,58,A
male,0,53,C
male,0,58,B
male,0,62,B
male,0,46,C
female,0,45,C
male,0,50,C
male,0,47,C
female,0,46,C
male,0,45,A
female,0,60,A
male,0,53,A
male,0,60,C
male,0,54,C
female,0,54,C
female,0,57,B
female,0,60,A
female,0,58,C
female,0,73,B
male,0,71,C
female,0,47,C
male,0,54,A
female,0,60,C
male,0,69,C
male,0,59,A
female,0,64,A
male,0,48,A
female,0,47,A
male,0,61,C
female,0,56,C
female,0,42,C
male,0,65,C
female,0,54,B
male,0,56,C
male,0,66,A
female,0,53,C
male,1,46,B
male,0,54,C
male,0,68,A
male,0,44,A
female,0,45,C
male,0,44,A
male,0,54,C
male,0,42,B
male,0,74,A
male,0,68,C
male,0,43,B
male,0,52,C
female,1,38,B
male,0,54,B
male,0,49,C
female,0,55,C
female,1,40,A
male,0,62,C
male,0,54,C
male,0,58,C
female,0,43,C
male,0,47,C
male,0,61,B
male,0,62,C
male,0,40,B
female,0,60,B
male,0,70,A
male,0,38,A
male,0,56,C
male,0,31,C
male,0,45,C
male,0,58,C
female,0,47,B
male,0,49,A
female,0,45,A
male,0,60,C
female,0,39,C
female,0,54,C
male,0,61,C
female,0,49,C
male,0,35,B
male,1,57,A
male,0,68,C
female,0,53,C
female,0,59,C
female,0,42,B
male,0,42,C
male,0,66,C
female,0,55,C
male,0,67,C
male,0,58,B
male,0,70,A
male,0,72,C
male,0,39,A
male,0,28,B
male,0,50,B
female,0,49,B
female,0,62,C
female,0,51,B
female,0,30,A
female,0,57,B
male,0,61,A
female,0,44,C
female,1,48,A
male,0,56,C
female,0,33,C
female,0,49,A
female,0,48,B
male,0,61,C
male,0,44,C
male,1,38,C
male,0,55,C
male,1,48,A
male,0,58,B
male,0,53,B
male,0,58,B
female,0,67,B
male,0,40,B
male,0,55,C
male,0,56,C
male,0,68,C
male,0,52,C
male,0,59,A
male,0,57,B
female,0,35,B
male,0,58,B
male,0,74,C
male,0,46,C
female,0,49,A
male,0,76,C
female,0,51,C
female,0,44,B
female,0,62,B
female,0,63,C
male,0,60,C
male,0,68,B
male,0,59,B
male,0,59,C
male,1,31,B
female,0,54,C
male,0,56,C
female,0,51,B
male,0,73,B
female,0,45,B
male,0,55,B
female,0,65,B
male,0,45,C
male,0,49,B
male,0,50,B
male,0,50,C
male,0,61,A
male,1,53,A
female,0,48,B
male,0,60,C
female,0,43,C
male,0,50,B
female,0,41,A
male,0,63,A
male,0,70,C
female,0,63,B
male,0,57,A
male,0,52,C
female,0,59,B
male,0,65,B
male,0,53,C
male,1,45,A
female,0,44,A
male,0,38,C
male,0,52,C
male,0,58,A
male,1,49,A
male,0,51,B
male,0,60,B
male,1,55,B
male,0,63,B
male,0,37,A
male,0,47,B
female,0,47,C
male,0,27,A
female,1,43,B
male,1,51,A
male,0,67,B
female,0,69,C
male,0,58,C
male,0,61,C
male,0,46,B
female,0,63,B
male,0,58,C
female,0,64,C
female,0,55,C
male,0,53,C
female,0,61,B
female,0,47,B
male,0,63,A
female,0,64,A
male,0,50,C
female,1,50,B
male,0,62,B
male,0,56,C
female,0,50,B
female,0,49,A
male,0,56,A
female,0,53,A
male,1,53,A
male,0,67,C
female,0,61,C
male,0,39,B
female,0,46,A
male,0,58,C
male,0,70,B
male,0,60,A
male,0,39,C
male,0,40,C
female,0,56,A
female,0,48,B
male,0,41,A
male,0,38,B
female,0,50,C
male,0,47,B
male,0,62,A
female,0,29,B
female,0,52,C
male,0,61,C
male,0,66,B
male,0,61,B
male,0,56,B
male,0,59,A
male,0,54,C
female,0,54,B
female,0,55,C
female,0,62,C
male,0,53,C
male,0,49,C
female,0,52,C
male,0,50,C
female,0,43,B
male,0,39,B
male,0,51,B
male,0,45,A
male,1,27,A
male,0,34,C
female,0,68,C
male,0,47,C
female,0,62,C
male,0,52,C
female,0,51,A
female,0,46,B
female,0,67,C
female,0,32,B
female,0,62,B
female,0,52,B
female,0,41,B
male,1,43,C
male,1,48,A
male,0,62,B
female,0,60,C
female,0,57,B
male,0,48,C
male,0,54,C
female,0,55,A
male,0,48,C
male,0,47,B
male,0,54,C
male,0,50,B
male,0,51,B
male,0,43,C
male,0,51,B
male,0,49,B
male,1,43,A
male,0,64,B
male,0,60,C
male,0,51,C
male,0,48,B
female,0,58,C
male,0,57,B
female,0,48,C
male,1,50,C
male,0,76,C
male,0,50,A
female,0,56,A
male,0,40,B
male,0,53,C
female,0,50,C
female,0,66,B
male,0,59,C
male,0,54,C
male,0,62,C
male,0,40,B
male,1,45,B
male,0,65,C
male,0,40,C
female,0,57,B
male,0,58,B
male,0,60,B
male,0,64,B
male,0,61,C
female,0,62,B
male,1,47,A
male,0,57,C
male,0,75,B
male,0,46,C
male,0,48,A
female,0,39,B
male,0,44,C
male,0,55,C
male,1,48,A
female,0,50,B
male,0,50,C
female,0,37,B
male,0,64,C
male,0,38,C
male,0,46,C
male,0,77,B
male,0,45,C
male,0,52,B
male,0,40,C
female,0,65,C
male,0,60,A
female,0,42,B
male,0,55,C
male,0,55,B
male,0,48,C
female,0,55,C
male,0,56,A
male,0,49,A
male,0,60,C
male,0,48,C
male,0,58,B
male,0,51,C
female,0,50,B
female,0,32,C
male,0,68,B
male,0,58,B
male,0,60,A
male,0,51,C
male,0,54,C
female,0,40,B
female,0,56,B
male,1,44,B
male,0,62,B
male,1,57,C
male,0,55,B
male,0,49,A
male,0,52,A
female,0,43,A
male,0,36,B
female,0,47,B
male,1,39,B
male,1,38,B
male,1,40,B
female,0,52,B
male,0,62,B
male,0,57,C
male,0,56,C
male,0,52,C
male,0,57,C
male,0,33,A
female,0,63,C
male,0,61,B
female,1,44,A
female,0,62,B
female,0,47,B
female,0,36,B
female,0,66,B
female,0,47,C
male,0,48,C
male,0,67,B
male,0,55,C
male,0,57,C
male,0,50,B
male,0,39,C
male,0,54,C
male,0,52,C
female,0,53,B
male,0,41,A
female,0,53,A
male,0,66,C
male,0,60,C
female,0,31,B
male,1,41,A
male,0,74,B
female,0,64,C
male,0,47,C
male,0,38,A
male,0,48,B
female,0,37,B
male,0,60,B
female,0,47,C
female,0,72,C
male,0,44,B
female,0,50,C
male,0,34,B
male,0,54,B
male,0,54,C
male,0,57,C
male,0,71,C
female,0,49,C
male,0,57,B
female,0,59,C
male,0,43,C
male,0,68,A
male,0,50,C
male,0,59,A
male,0,57,C
male,0,52,B
male,0,62,C
female,0,50,C
female,0,62,C
female,0,49,C
male,0,70,B
female,0,57,B
female,0,54,A
female,0,45,C
female,0,47,A
male,0,47,C
male,0,49,C
female,0,64,C
male,0,58,C
female,0,75,A
female,0,66,A
male,0,47,A
male,0,54,B
male,0,47,C
male,0,49,B
female,0,54,B
female,0,37,A
male,0,58,B
female,0,41,A
male,0,42,C
male,0,67,C
male,0,54,C
male,0,59,C
female,0,56,C
male,0,46,C
male,0,53,B
female,0,33,B
male,0,46,A
female,0,59,A
male,0,62,B
male,0,51,B
male,0,62,A
female,0,40,B
female,0,45,A
female,0,66,B
male,0,45,B
male,0,56,C
male,0,42,C
male,0,65,C
female,0,39,C
male,0,52,A
female,0,50,C
male,0,66,C
male,0,62,C
male,0,82,B
male,0,66,C
male,0,43,C
male,0,58,C
male,0,69,C
male,0,50,C
male,0,67,C
male,0,57,B
male,0,48,A
female,0,57,B
male,0,54,A
male,0,73,A
female,0,46,B
male,0,49,C
male,0,60,C
female,0,69,C
male,0,64,A
female,0,67,C
male,0,51,B
male,1,39,B
male,0,42,A
male,0,55,C
male,0,62,C
male,0,47,B
female,0,55,B
female,0,65,C
male,0,76,C
male,0,42,C
male,0,50,B
female,0,44,B
female,0,60,C
male,0,46,C
female,0,43,C
female,0,60,C
male,0,56,C
female,0,53,C
female,0,65,B
female,0,59,A
female,0,62,C
female,0,55,C
male,1,54,A
male,0,31,C
female,0,68,C
male,0,54,C
male,0,62,C
male,0,52,C
male,0,46,C
male,0,53,A
female,0,51,A
female,0,49,C
male,0,67,A
male,1,50,A
male,0,40,B
female,0,40,A
male,0,54,C
male,0,44,C
male,1,37,A
male,0,63,C
male,0,62,A
male,0,49,B
male,0,57,B
male,0,58,B
female,0,42,C
male,0,47,C
male,0,64,B
male,0,60,C
female,0,63,C
male,0,65,A
male,0,45,C
male,1,46,A
male,0,55,C
male,0,50,C
female,0,49,B
male,0,64,C
male,0,52,A
male,0,66,A
male,0,58,B
male,1,34,A
male,0,58,A
female,0,62,B
female,0,64,B
male,0,54,C
female,0,57,A
female,0,41,C
male,0,55,A
female,0,43,B
male,0,56,A
male,0,63,B
male,0,57,B
male,0,79,C
male,0,51,C
female,0,52,C
female,0,61,A
female,0,72,A
male,1,38,A
male,0,80,B
female,0,59,C
male,0,61,C
male,0,58,A
male,0,38,C
male,1,25,A
female,1,55,B
male,1,47,A
female,0,44,C
male,0,55,A
female,0,49,A
male,0,58,B
male,0,58,B
female,0,56,C
female,0,54,B
male,0,50,C
male,1,38,B
male,0,46,B
female,0,51,B
female,0,46,B
male,0,53,B
male,0,61,B
male,0,51,B
male,0,56,C
male,0,52,B
male,0,50,C
male,0,49,C
female,0,57,B
male,0,29,C
female,0,53,B
male,0,48,C
male,0,39,C
female,0,46,C
female,0,47,C
male,0,53,B
male,0,55,C
male,0,53,C
male,0,62,B
male,0,49,C
female,0,55,C
male,0,62,A
female,0,49,C
female,0,47,A
female,0,61,A
male,1,36,C
female,0,66,A
male,0,53,A
male,0,64,C
male,0,45,C
male,0,58,C
female,0,53,C
male,0,57,A
male,0,51,A
female,0,44,C
male,1,49,A
female,0,75,B
male,0,50,C
female,0,53,C
male,0,50,A
female,0,49,A
male,0,69,B
female,0,58,C
female,1,40,B
male,1,32,A
male,0,62,C
male,0,55,C
male,0,56,A
male,0,63,C
female,0,45,C
male,0,38,A
female,0,42,C
female,0,44,C
male,0,59,B
male,0,60,C
male,0,60,C
male,0,55,C
female,0,42,A
female,0,51,C
male,0,51,C
male,0,61,C
female,0,59,C
male,0,52,C
female,0,80,A
male,0,54,C
male,0,52,B
female,0,61,B
female,0,50,B
male,0,46,C
male,0,52,C
male,0,45,C
female,0,64,B
male,0,38,A
male,0,63,B
female,0,58,C
male,0,51,B
male,0,62,B
male,0,60,C
female,0,55,B
male,0,64,C
female,0,55,A
male,0,53,C
male,0,47,C
male,1,39,A
female,0,53,C
female,0,45,A
male,0,46,C
female,0,69,C
male,0,56,C
male,0,41,B
male,0,47,A
female,1,36,C
male,0,58,C
male,0,48,B
female,0,40,B
female,0,64,B
male,0,52,A
male,1,50,A
male,0,50,B
male,0,65,C
male,0,60,A
female,0,64,C
male,0,44,A
female,0,74,A
female,0,72,B
male,0,48,B
female,0,56,C
male,0,63,C
male,0,45,C
male,0,47,A
male,0,55,C
male,0,53,B
male,0,64,C
female,0,52,B
female,0,75,C
male,0,48,C
male,0,50,C
male,0,62,B
female,0,50,A
male,0,43,A
female,0,52,B
male,0,43,C
male,0,49,A
female,0,58,C
female,0,48,C
female,0,53,B
male,0,55,C
female,0,47,C
female,0,54,A
male,0,52,C
male,0,59,B
female,0,52,C
female,0,52,B
male,0,61,C
male,0,64,B
male,0,44,B
male,0,69,B
male,0,49,B
male,0,55,A
female,0,76,B
male,0,51,C
female,0,46,C
male,0,53,A
female,0,56,A
male,0,60,B
female,0,29,C
female,0,53,C
female,0,49,B
male,0,65,C
male,1,53,A
male,0,45,B
male,0,67,A
male,0,65,C
male,0,58,C
male,0,44,C
female,0,70,A
male,1,49,A
female,0,62,B
female,0,55,A
female,0,57,A
male,0,47,C
male,0,67,B
male,0,49,C
male,0,53,C
female,0,64,C
male,1,38,B
male,0,42,B
female,0,71,B
male,0,52,A
male,0,64,B
female,0,55,C
male,0,50,B
male,1,45,A
male,0,64,C
male,0,38,C
female,0,47,B
male,0,62,C
male,1,36,B
female,0,67,B
male,0,70,B
male,0,47,B
male,0,47,C
male,0,46,C
male,0,50,B
male,0,44,C
male,0,83,A
male,0,44,C
female,0,66,B
male,0,41,A
female,0,46,C
male,0,64,C
male,0,60,B
male,0,56,B
female,0,40,C
male,0,53,C
male,0,66,B
male,0,63,C
male,0,37,C
male,0,33,C
male,0,49,B
female,0,56,C
male,0,61,A
male,0,60,B
male,0,67,B
male,0,42,C
female,0,45,A
male,0,52,A
male,0,71,A
male,0,74,C
female,0,63,A
female,0,58,C
male,0,45,C
male,0,67,C
male,0,53,C
female,0,47,C
male,0,39,A
male,0,48,C
female,0,65,A
male,0,41,C
male,0,63,C
male,0,53,B
female,0,55,A
male,1,47,A
male,0,49,C
male,0,52,C
male,0,68,C
female,0,58,C
male,0,48,C
male,0,54,C
male,0,65,C
female,0,62,C
male,0,60,C
female,0,73,C
male,0,56,B
male,0,57,A
male,0,53,C
female,0,56,C
female,0,60,C
female,0,64,C
male,0,68,B
male,0,50,C
female,0,66,A
female,0,68,C
male,0,59,C
male,0,59,A
female,0,46,C
male,0,53,C
male,0,60,B
male,0,65,C
male,0,50,C
male,0,52,B
male,0,47,A
male,0,45,C
male,0,49,B
male,0,52,C
male,0,78,C
male,0,53,A
male,0,61,C
female,0,53,A
male,1,51,B
male,0,64,B
male,0,58,A
female,0,64,C
male,0,73,C
female,0,42,A
female,0,45,C
male,0,63,C
male,0,53,A
female,0,58,C
male,0,62,C
male,0,77,B
male,0,53,B
female,0,56,B
female,0,56,A
male,0,41,C
female,0,40,C
male,0,43,C
male,0,66,C
male,0,60,B
female,0,70,A
male,0,50,B
female,0,35,C
male,1,36,B
male,1,42,A
male,0,68,C
male,1,41,A
male,0,64,B
male,0,71,B
male,0,55,C
male,0,63,C
male,0,61,C
female,0,53,C
male,0,53,B
male,0,54,C
male,0,62,C
male,0,43,C
male,0,72,B
male,0,70,B
male,0,51,C
female,0,63,C
male,0,53,C
male,0,63,A
male,0,46,C
male,0,47,C
male,0,66,B
female,0,60,C
female,0,54,A
male,0,45,B
female,0,48,B
male,0,37,C
male,0,45,C
male,0,64,A
male,0,54,C
male,0,48,C
male,0,53,A
male,0,59,B
male,0,37,C
male,1,62,A
male,0,56,B
male,0,47,C
female,0,51,B
male,0,56,C
male,0,61,C
female,1,42,A
male,0,51,C
female,0,66,C
male,0,53,A
male,0,65,C
male,0,62,C
male,0,50,C
male,0,53,B
male,0,62,C
female,0,64,C
female,0,49,C
female,0,48,C
female,0,55,B
female,0,71,C
female,0,57,A
male,0,60,B
male,0,35,A
male,0,36,C
female,0,56,C
male,0,71,C
female,0,56,C
male,0,46,A
male,0,65,B
male,0,58,C
male,0,51,B
female,0,55,C
female,0,56,A
female,0,50,C
male,0,43,C
male,0,47,C
male,0,42,C
male,0,73,C
female,0,61,B
male,0,47,C
male,0,47,C
female,0,59,C
female,0,68,B
female,0,60,B
male,0,53,C
male,0,55,B
female,0,58,B
male,0,62,C
male,0,53,B
female,0,65,C
male,1,45,B
male,0,56,C
male,0,40,A
female,0,70,C
male,0,50,B
female,0,51,A
male,0,49,C
female,0,52,C
female,0,59,B
male,0,59,B
male,0,45,B
female,0,40,A
male,0,41,C
male,0,54,C
male,0,44,B
male,0,57,B
male,0,59,C
female,0,65,B
male,0,28,B
female,0,65,B
female,0,56,B
male,0,63,C
male,0,65,C
female,0,59,A
male,0,63,C
male,0,53,B
male,0,55,C
female,0,33,C
female,0,58,C
female,0,32,B
male,1,26,A
female,0,48,A
male,1,61,B
male,0,62,A
female,0,62,C
male,0,43,C
male,0,55,C
female,0,51,A
male,0,58,C
male,0,70,C
female,0,61,C
male,0,60,A
female,0,45,B
male,0,55,C
male,0,48,C
female,0,49,C
female,0,51,C
female,0,57,C
male,0,55,C
female,0,46,C
male,0,47,B
male,0,60,C
female,0,38,B
male,0,47,C
female,0,71,A
female,1,40,B
male,0,55,A
male,0,37,C
male,0,73,C
female,0,49,A
female,0,57,B
male,0,41,C
male,0,59,C
female,0,62,A
female,0,57,C
male,0,44,C
male,0,55,C
male,0,57,A
male,1,33,A
male,0,48,C
male,0,60,A
female,0,54,C
male,0,39,C
male,0,62,A
female,0,45,C
male,1,41,C
female,0,63,A
female,0,61,C
male,1,36,B
male,0,51,A
female,0,55,B
male,0,38,A
male,0,50,B
female,0,56,C
female,0,94,C
female,0,58,C
male,0,69,B
male,0,41,C
male,0,61,A
male,0,40,B
male,0,56,C
male,0,58,C
male,0,59,B
male,0,54,C
male,0,62,C
female,0,57,C
female,0,60,C
female,0,43,B
male,0,55,C
female,0,49,B
male,0,59,C
male,0,48,C
male,0,57,C
female,0,33,C
male,0,54,A
female,0,49,C
male,0,52,C
male,0,54,C
female,0,49,C
male,0,50,A
female,0,32,C
male,0,46,A
male,0,70,C
male,1,50,A
female,0,41,B
male,0,69,C
male,0,55,B
male,0,61,B
male,0,37,A
male,0,49,C
male,0,44,A
female,0,67,B
female,0,35,B
male,0,70,C
male,0,48,C
male,0,58,B
female,0,56,C
male,0,47,C
male,0,68,C
male,0,48,B
male,0,66,C
male,0,60,B
male,0,58,A
male,0,63,C
male,0,71,C
male,0,67,B
male,0,50,C
male,0,56,C
male,1,52,C
male,0,64,B
male,1,35,C
female,1,53,C
female,0,59,C
male,0,71,C
male,1,45,B
male,0,68,B
male,0,54,A
male,1,36,C
male,0,49,B
male,0,46,A
male,0,73,C
male,0,60,B
male,0,61,B
male,0,65,C
female,0,64,A
male,0,49,B
female,0,39,B
female,0,46,A
male,0,61,B
male,0,74,C
male,0,54,A
male,0,53,C
male,1,60,C
female,0,57,A
male,0,63,C
male,0,55,C
male,0,46,A
female,0,47,B
male,0,39,A
female,0,75,C
male,1,49,B
male,0,45,C
female,0,44,B
female,0,52,C
female,0,55,C
male,0,49,A
male,0,62,C
male,0,62,B
male,0,42,C
male,0,75,B
male,0,68,B
male,0,45,C
male,0,69,C
male,0,56,A
male,0,70,C
male,0,70,C
male,0,70,B
male,0,55,A
male,1,52,A
male,0,57,A
male,1,49,B
male,1,45,A
male,0,37,C
male,0,46,C
male,0,57,C
male,0,49,C
male,0,42,C
male,0,65,C
male,0,71,C
male,0,66,C
female,0,44,C
male,0,72,C
male,0,38,C
male,0,54,B
female,0,49,B
male,0,63,B
male,0,52,C
male,0,44,C
male,0,57,C
male,0,59,C
male,0,54,B
male,0,57,A
male,0,63,B
female,0,64,C
male,0,58,C
male,0,54,C
female,0,38,C
male,0,49,C
male,0,54,B
female,0,64,A
male,0,42,C
male,0,30,B
male,0,54,C
female,0,47,C
female,0,36,C
male,0,32,C
male,0,55,C
male,1,45,C
male,0,55,B
male,0,53,B
female,0,49,C
male,0,67,C
male,0,46,B
male,0,61,B
male,0,48,C
male,0,66,C
male,0,46,A
male,0,57,C
female,0,34,C
male,0,80,B
male,0,42,C
male,0,52,C
male,0,62,B
male,0,49,C
male,0,38,B
female,0,64,C
male,0,63,B
male,0,49,C
male,0,56,C
female,0,45,A
female,0,45,C
male,0,47,C
male,1,42,B
male,0,59,C
female,0,43,C
male,0,39,C
male,0,47,B
female,0,59,C
male,0,53,C
male,0,50,A
male,0,54,C
male,0,58,C
female,0,54,B
male,0,43,B
male,0,51,C
male,0,49,C
male,0,59,C
female,0,73,C
male,0,65,C
female,0,42,C
male,0,56,C
male,0,69,C
male,0,52,B
male,0,57,A
male,0,40,C
male,0,63,C
female,0,56,C
male,1,47,C
male,1,47,C
female,0,54,C
female,0,39,C
male,0,68,A
female,0,46,C
male,0,47,A
male,0,62,C
female,0,45,A
male,0,54,A
male,0,71,B
male,0,42,B
male,0,62,C
male,0,58,C
male,0,61,C
male,1,50,B
female,0,73,C
female,0,36,A
female,0,39,A
male,0,47,A
male,0,54,B
male,0,42,A
male,0,58,C
male,0,60,A
female,0,67,B
male,0,46,C
male,0,54,B
male,0,46,B
female,1,38,A
female,0,50,C
female,0,64,A
female,0,50,B
female,0,59,A
male,0,74,B
male,0,67,C
male,0,53,B
male,0,69,C
male,0,38,A
male,0,49,C
male,0,40,C
male,0,48,C
male,0,42,B
male,0,49,A
male,1,34,B
male,1,51,C
male,0,62,C
male,0,53,C
female,0,45,B
female,0,40,A
male,0,50,A
male,0,58,B
female,0,53,C
female,0,42,C
male,0,40,B
female,0,56,A
male,0,49,A
male,0,58,A
male,0,47,B
male,0,36,A
male,1,50,A
male,0,40,C
male,0,63,C
male,0,43,A
male,1,49,A
male,0,62,A
male,0,45,C
male,0,63,B
male,0,42,C
male,0,51,C
male,0,46,A
male,0,66,B
female,0,42,C
male,1,45,B
male,0,55,C
female,0,54,A
male,0,59,C
male,0,59,C
male,0,53,C
male,0,54,B
male,0,42,B
male,0,50,A
male,0,58,C
male,1,50,B
male,0,61,A
male,0,55,C
male,0,52,B
male,0,42,B
female,0,68,C
female,1,51,C
female,0,58,C
male,0,36,A
female,0,57,C
male,0,44,C
male,0,46,B
male,0,66,B
female,0,65,B
male,1,47,B
female,0,67,A
female,0,47,A
female,0,39,A
female,0,48,C
male,0,70,C
male,0,56,B
male,0,70,C
male,0,47,B
male,0,63,C
female,0,67,C
male,0,58,C
female,0,58,B
female,0,57,C
male,0,50,A
male,0,45,A
female,1,45,B
male,0,53,B
male,0,56,C
male,0,56,C
male,0,47,C
male,1,40,C
male,0,53,A
male,0,48,B
male,0,53,C
male,0,62,B
male,0,49,A
male,0,59,B
male,0,62,B
female,0,63,A
male,0,36,C
male,0,71,B
female,0,81,C
male,0,56,B
male,1,40,A
male,0,30,B
male,0,71,B
male,0,58,A
male,0,43,B
male,0,38,C
male,0,74,C
male,0,54,B
male,0,60,C
